ano_registro,id_producto,titulo,tipo_producto,institucion,grupo_red,responsable
2015,300100634,Miembro del Registro de Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,Conacyt,Sin dato,Rodríguez Ibarra Luz Estela
2015,300100635,CONSULTOR CERTIFICADO RCEA,Consultores certificados,CONACYT,Sin dato,Vargas Arispuro Irasema del Carmen
2015,300100637,Evaluador acreditado de conacyt,Consultores certificados,CONACyT,Sin dato,Abdo De la Parra María Isabel
2015,300100638,Nueva Acreditación de Laboratorio de Residuos Tóxicos en la Rama de Investigación,Laboratorios acreditados,Entidad mexicana de Acreditación,Sin dato,Vázquez Moreno Luz
2015,300100640,Consultores Acreditados del Conacyt,Consultores certificados,CONACyT,Sin dato,Vallejo Galland Belinda
2015,300100639,Vigilancia de la Acreditación A048 008 / 09 laboratorio de ensayo en la rama de Alimentos,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación (ema),Sin dato,García Galaz Alfonso
2015,300100641,Evaluador acreditado RCEA,Consultores certificados,Consejo Nacional de Ciencia y Tecnología,Sin dato,Martínez Téllez Miguel Ángel
2015,300100644,Registro RCEA CONACYT,Consultores certificados,CONACYT,Sin dato,Esparza Romero Julian
2015,300100643,Mantenimiento de acreditación lRT,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación,Sin dato,Vázquez Moreno Luz
2015,300100645,Guia Interprete certificado,Consultores certificados,National Association for Interpretation,Sin dato,Ceballos Bernal María Carolina
2015,300100646,Registro RCEA,Consultores certificados,CONACYT - RCEA,Sin dato,Hernández López Jesús
2015,300100647,Miembro del Registro CONACYT de evaluadores acreditados (RCEA),Consultores certificados,CONACYT,Sin dato,Almazán Rueda Pablo
2015,300100649,Evaluador Acreditado Conacyt,Consultores certificados,CONACyT,Sin dato,Sepúlveda Ahumada David Roberto
2015,300100650,Registro Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,CONACyT,Red Temática de Nanociencias y Nanotecnología,Carvajal Millán Elizabeth
2015,300100651,Registro Conacyt de Evaluadores Acreditados,Consultores certificados,CONACYT,Sin dato,Rascón Chu Agustín
2015,300100652,Registro Conacyt de Evaluadores Acreditados RCEA,Consultores certificados,CONACYT,Sin dato,Lizardi Mendoza Jaime
2015,300100653,Registro CONACyT de Evaluadores Acreditados,Consultores certificados,CONACyT,Sin dato,Calvario Martínez Omar
2015,300100648,ACREDITACIÓN DEL LMAA Acreditación No. SA-0329-004/11,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación,Sin dato,Martínez Rodríguez Celida Isabel
2015,300100654,Evaluadores Acreditados,Consultores certificados,CONACyT,Sin dato,López Franco Yolanda Leticia
2015,300100656,MIEMBRO DE LA RCEA-CONACYT,Consultores certificados,CONACyT,Sin dato,Sañudo Barajas Josefa Adriana
2015,300100657,Consultor CONACYT,Consultores certificados,CONACYT,Sin dato,Gómez Jiménez Silvia
2015,300100658,EVALUADOR RENIECYT,Consultores certificados,CONSEJO NACIONAL DE CIENCIA Y TECNOLOGIA,Sin dato,Huesca Reynoso Luis
2015,300100659,Comité de Expertos de FAO,Consultores certificados,FAO-ONU,Sin dato,González Córdova Aarón Fernando
2015,300100660,Evaluador Acreditado RCEA-CONACYT,Consultores certificados,Consejo Nacional de Ciencia y Tecnología.,Sin dato,González Córdova Aarón Fernando
2015,300100661,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Acedo Félix Evelia
2015,300100662,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Acosta Muñiz Carlos Horacio
2015,300100663,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Alemán Mateo Heliodoro
2015,300100664,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Alvarado González Sandra Monica
2015,300100665,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Angulo Escalante Miguel Angel
2015,300100666,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Argüelles Monal Waldo Manuel
2015,300100667,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Asaff Torres Ali Jesús
2015,300100668,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Astiazarán García Humberto Francisco
2015,300100669,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ayala Zavala Jesús Fernando
2015,300100670,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Berlanga Robles Cesar Alejandro
2015,300100671,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Betancourt Lozano Miguel
2015,300100672,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Borbón Morales Carlos Gabriel
2015,300100673,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Bracamontes Nevárez Joaquín
2015,300100674,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Caire Juvera Graciela
2015,300100675,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Calderón de la Barca Cota Ana María
2015,300100676,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Camberos Castro Mario
2015,300100677,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Castro Del Campo Nohelia
2015,300100678,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Chaidez Quiroz Cristobal
2015,300100679,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Chávez Sánchez María Cristina
2015,300100680,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,De la Torre Martínez María Mayra
2015,300100681,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Esqueda Valle Martín Candelario
2015,300100682,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Fajer Ávila Emma Joséfina
2015,300100683,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Gallo Reynoso Juan Pablo
2015,300100684,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,García Aguilar Noemi
2015,300100685,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,García De la Parra Luz María
2015,300100686,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,García Estrada Raymundo Saúl
2015,300100687,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,García Gasca Silvia Alejandra
2015,300100688,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,García Hernández Jaqueline
2015,300100689,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,García Rico Leticia
2015,300100690,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,García Sifuentes Celia Olivia
2015,300100691,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Gardea Béjar Alfonso Antero
2015,300100692,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Gollas Galván Teresa
2015,300100693,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Gómez Gil Rodríguez Sala Bruno
2015,300100694,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,González León Alberto
2015,300100695,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,González Ríos Humberto
2015,300100696,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Goycoolea Valencia Francisco
2015,300100697,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Heredia . José Basilio
2015,300100698,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Hernández González Crisantema
2015,300100699,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Hernández Mendoza Adrian
2015,300100700,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Hernández Moreno María del Carmen
2015,300100701,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Hernández Oñate Miguel Ángel
2015,300100702,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Huerta Ocampo José Ángel
2015,300100703,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ibarra Castro Leonardo
2015,300100704,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ibarra Rodríguez Juan Ramón
2015,300100705,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Islas Rubio Alma Rosa
2015,300100706,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Jara Marini Martín Enrique
2015,300100707,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Laborín Álvarez Jesús Francisco
2015,300100708,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,León Balderrama Jorge Ines
2015,300100709,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,León Félix Josefina
2015,300100710,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Llera Herrera Raúl Antonio
2015,300100711,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,López Cuevas Osvaldo
2015,300100712,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,López Martínez Leticia Xochitl
2015,300100713,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Luque Agraz Diana María Perfecta
2015,300100714,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Madera Santana Tomás Jesús
2015,300100715,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Martínez Cordero Francisco Javier
2015,300100716,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Martínez Porchas Marcel
2015,300100717,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Mata Haro Verónica
2015,300100718,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Mazorra Manzano Miguel Angel
2015,300100719,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Melendez Torres Juana María
2015,300100720,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Méndez Estrada Rosa Olivia
2015,300100721,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Mendoza Wilson Ana María
2015,300100722,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Montalvo Corral Maricela
2015,300100723,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Montoya Ballesteros Luz del Carmen
2015,300100724,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Morales Figueroa Gloria Guadalupe
2015,300100725,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Morales Serna Francisco Neptalí
2015,300100726,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Moya Camarena Silvia Yolanda
2015,300100727,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Muhlia Almazán Adriana Teresita
2015,300100728,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Muy Rangel María Dolores
2015,300100729,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Noriega Orozco Lorena Olivia
2015,300100730,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Núñez Noriega Guillermo
2015,300100731,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Olivas Orozco Guadalupe Isela
2015,300100732,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ornelas Paz José de Jesús
2015,300100733,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ortega Vélez María Isabel
2015,300100734,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Osuna Enciso Tomás
2015,300100735,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Pacheco Aguilar Ramón
2015,300100736,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Peña Ramos Etna Aida
2015,300100737,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Peregrino Uriarte Alma Beatriz
2015,300100738,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Pinelli Saavedra Araceli
2015,300100739,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Quihui Cota Luis
2015,300100740,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ramírez Suárez Juan Carlos
2015,300100741,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ramos Clamont Montfort Gabriela
2015,300100742,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Recillas Mota Maricarmen Thalia
2015,300100743,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ríos Velasco Claudio
2015,300100744,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Rivera Domínguez Marisela
2015,300100745,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Román Pérez Rosario
2015,300100746,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ruiz Luna Arturo
2015,300100747,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Sánchez Escalante Armida
2015,300100748,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Sandoval Godoy Sergio Alfonso
2015,300100749,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Sepúlveda Ahumada David Roberto
2015,300100750,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Sotelo Mundo Rogerio Rafael
2015,300100751,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Soto Rodríguez Sonia Araceli
2015,300100752,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Soto Valdez Herlinda
2015,300100753,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Tiznado Hernández Martín Ernesto
2015,300100754,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Torres Llanez María de Jesús
2015,300100755,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Troncoso Rojas Rosalba
2015,300100756,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Valdez Torres José Benigno
2015,300100757,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Valenzuela Soto Elisa Miriam
2015,300100758,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Vargas Albores Armando Francisco
2015,300100759,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Vázquez Moreno Luz
2015,300100760,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Vera Noriega José Angel
2015,300100761,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Yépiz Plascencia Gloria Martína
2015,300100762,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Zamudio Flores Paul Baruk
2015,300100763,Agilent 7890A/B GC eith OpenLAB CDS ChemStation Data Analysis and Reporting,Consultores certificados,Agilent Tecnologies,Sin dato,Contreras Martínez Rosalba
2016,300100764,Evaluador en el Registro Conacyt de Evaluadores Acreditados,Consultores certificados,CONACYT,Sin dato,Allende Molar Raul
2016,300100765,Laboratorio de ensayos de acuerdo a los requisitos establecidos en la norma mexicana NMX-EC-17025-IMNC-2006 (IESO7IEC 17025:2005) para las actividades de evaluación de la conformidad en la rama de Sanidad Agropecuaria,Mantenimiento o ampliación de la acreditación,"entidad mexicana de acreditación, A.C.",Sin dato,Montoya Rodríguez Leobardo
2016,300100767,"Consultores certificados.  Food Defense, Dilplomado en Calidad y Seguridad Alimentaria.  BRS, Empresa acreditada por la ISO/IEC 17024:2005.",Consultores certificados,Food Safety International network,Sin dato,Montoya Rodríguez Leobardo
2016,300100768,Registro Conacyt de Evaluadores Acreditados,Consultores certificados,CONACYT,Sin dato,Montoya Rodríguez Leobardo
2016,300100770,Registro CONACYT de Evaluadores Acreditados (RCEA-06-11722-2006-Agustín Rascón Chu),Consultores certificados,CONACYT,Sin dato,Rascón Chu Agustín
2016,300100771,Evaluadores Acreditados del Registro Conacyt,Consultores certificados,Conacyt,Sin dato,Carvajal Millán Elizabeth
2016,300100772,Evaluadores Acreditados del Registro Conacyt,Consultores certificados,CONACyT,Sin dato,Lizardi Mendoza Jaime
2016,300100773,AGENTE TÉCNICO EN PROYECTOS DE ORDENAMIENTO PESQUERO RIBEREÑO,Consultores certificados,COMISIÓN NACIONAL DE ACUACULTURA Y PESCA,Sin dato,Murúa Figueroa Eunice
2016,300100774,Evaluador acreditado RCEA,Consultores certificados,CONCACYT,Sin dato,García Rico Leticia
2016,300100775,Miembro del Registro de Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,Conacyt,Sin dato,Rodríguez Ibarra Luz Estela
2016,300100776,registro conacyt de evaluadores  acreditados (2016),Consultores certificados,CONACyT,Sin dato,González Aguilar Gustavo Adolfo
2016,300100777,Experto Tecnico,Evaluadores certificados por EMA,ENTIDAD MEXICA DE ACREDITACION,Sin dato,Domínguez Jiménez Virginia Patricia
2016,300100778,Registro RCEA,Consultores certificados,CONACYT - RCEA,Sin dato,Hernández López Jesús
2016,300100779,Consultor certificado RCEA,Consultores certificados,CONACyT,Sin dato,Vargas Arispuro Irasema del Carmen
2016,300100780,Certificación en el Nuevo Modelo de Publicación Electrónica y Redalyc 3.0: Marcación XML JATS,Consultores certificados,Universidad Autónoma del Estado de México,Sin dato,Báez Sañudo Reginaldo
2016,300100782,Evaluador Acreditado RCEA,Consultores certificados,CONACYT,Sin dato,Muy Rangel María Dolores
2016,300100783,Evaluador Acreditado RCEA,Consultores certificados,CONACYT,Sin dato,García Gasca Silvia Alejandra
2016,300100784,REGISTRO CONACYT DE EVALUADORES ACREDITADOS,Consultores certificados,CONACYT,Sin dato,Sepúlveda Ahumada David Roberto
2016,300100785,Certificado - Recertificación Agua 2011 Laboratorio de Inocuidad Agroalimentaria,Mantenimiento o ampliación de la acreditación,"Entidad Mexicana de Acreditación, A.C.",Sin dato,Báez Sañudo Reginaldo
2016,300100786,Certificado - Recertificacio´n Alimentos 2012 Laboratorio de Inocuidad Agroalimentaria,Mantenimiento o ampliación de la acreditación,"Entidad Mexicana de Acreditación, A.C.",Sin dato,Báez Sañudo Reginaldo
2016,300100787,Certificado - Recertificación Sanidad Agropecuaria 2011 Laboratorio de Inocuidad Agroalimentaria,Mantenimiento o ampliación de la acreditación,"Entidad Mexicana de Acreditación, A.C.",Sin dato,Báez Sañudo Reginaldo
2016,300100788,Reglamentos Food Safety Modernization Act (FSMA),Consultores certificados,SENASICA - SAGARPA,Sin dato,Báez Sañudo Manuel Alonzo
2016,300100789,Registro Conacyt de Evaluadores Acreditados (RCEA) RCEA­06­10612­2005.,Consultores certificados,Consejo Nacional de Ciencia y Tecnología.,Sin dato,Balandrán Quintana René Renato
2016,300100790,Evaluadores acreditados,Consultores certificados,Conacyt,Sin dato,López Franco Yolanda Leticia
2016,300100791,Evaluadores Acreditado RCEA,Consultores certificados,"CENTRO DE INVESTIGACIÓN EN ALIMENTACIÓN Y DESARROLLO, A.C. - CONACYT",Sin dato,Hernández Mendoza Adrian
2016,300100792,Evaluador Acreditado RCEA,Consultores certificados,Conacyt,Sin dato,Mendoza Wilson Ana María
2016,300100793,Mantenimiento de la acreditación en la rama de investigación,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación,aboratorio de Residuos Tóxicos,Vázquez Moreno Luz
2016,300100795,Registro Conacyt de Evaluadores Acreditados (RCEA),Consultores certificados,Conacyt,Sin dato,Sánchez Chávez Esteban
2016,300100796,Miembro del registro CONACYT de evaluadores acreditados RCEA CONACYT,Consultores certificados,CONACYT,Sin dato,Almazán Rueda Pablo
2016,300100797,Registro CONACYT Evaluadores Certificados,Consultores certificados,CONACYT,Sin dato,Esparza Romero Julian
2016,300100798,Registro CONACyT de Evaluadores Acreditados,Consultores certificados,CONACyT,Sin dato,Calvario Martínez Omar
2016,300100799,"Integrante del Padrón Nacional de Evaluadores de la Entidad Mexicana de Acreditación, A.C.,",Evaluadores certificados por EMA,"Entidad Mexicana de Acreditación, A.C.",Sin dato,Calvario Martínez Omar
2016,300100800,SEAFOOD HACCP Trainer,Consultores certificados,Association of Food and Drug Officials and the Seafood HACCP Alliance,Sin dato,Noriega Orozco Lorena Olivia
2016,300100802,Acreditación laboratorio de ensayo,Mantenimiento o ampliación de la acreditación,Entidad Mexicana de Acreditación,Sin dato,García Galaz Alfonso
2016,300100803,CONSULTOR ACREDITADO RCEA-CONACYT,Consultores certificados,CONACYT,Sin dato,Martínez Téllez Miguel Ángel
2016,300100806,Evaluador Acreditado RCEA,Consultores certificados,CONACyT,Sin dato,Ornelas Paz José de Jesús
2016,300100807,CONSULTORES CERTIFICADOS RCEA,Consultores certificados,CONACYT,Sin dato,Islas Rubio Alma Rosa
2016,300100809,Evaluadores Acreditados (RCEA),Consultores certificados,Registro de Evaluadores Acreditados,Sin dato,Vallejo Galland Belinda
2016,300100810,CONSULTOR RCEA,Consultores certificados,CONACYT,Sin dato,Gómez Jiménez Silvia
2016,300100812,Evaluador Acreditado RCEA (2016),Consultores certificados,CONACYT,Sin dato,León Félix Josefina
2016,300100813,Consultor RCEA,Consultores certificados,Consejo Nacional de Ciencia y Tecnología (CONACYT),Sin dato,González Córdova Aarón Fernando
2016,300100811,Laboratorio de Ensayo en Sanidad Agropecuaria,Laboratorios acreditados,Entidad Mexicana de Acreditación (EMA),Sin dato,Gómez Jiménez Silvia
2016,300100808,"Licencia de Operación para la utilización de radionúclidos en el CIAD, A.C. unidad Hermosillo",Mantenimiento o ampliación de la acreditación,Comisión Nacional de Seguridad Nuclear y Salvaguardas,Sin dato,Tiznado Hernández Martín Ernesto
2016,300100814,acreditación método NMX-AA-102-SCFI-2006 en la rama sanidad agropecuaria,Mantenimiento o ampliación de la acreditación,entidad mexicana de acreditación,Sin dato,Castro Del Campo Nohelia
2016,300100815,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Abdo De la Parra María Isabel
2016,300100816,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Abril Valdez Elba Martína
2016,300100817,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Acosta Muñiz Carlos Horacio
2016,300100818,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Aguirre von Webeser Eneas
2016,300100819,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Alemán Mateo Heliodoro
2016,300100820,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Álvarez Bajo Osiris
2016,300100821,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Angulo Escalante Miguel Angel
2016,300100822,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Argüelles Monal Waldo Manuel
2016,300100823,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Asaff Torres Ali Jesús
2016,300100824,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Astiazarán García Humberto Francisco
2016,300100825,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Ayala Zavala Jesús Fernando
2016,300100826,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Berlanga Robles Cesar Alejandro
2016,300100827,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Betancourt Lozano Miguel
2016,300100828,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Bracamontes Nevárez Joaquín
2016,300100829,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Cabrera Ruiz Rosina
2016,300100830,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Caire Juvera Graciela
2016,300100831,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Calderón de la Barca Cota Ana María
2016,300100832,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Camarena Gómez Beatriz Olivia
2016,300100833,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Camberos Castro Mario
2016,300100834,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Castro Del Campo Nohelia
2016,300100835,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Chaidez Quiroz Cristobal
2016,300100836,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Chávez Sánchez María Cristina
2016,300100837,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Cubillas Rodríguez María José
2016,300100838,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,De la Torre Martínez María Mayra
2016,300100839,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Esqueda Valle Martín Candelario
2016,300100840,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Fajer Ávila Emma Joséfina
2016,300100841,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,García Aguilar Noemi
2016,300100842,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,García Estrada Raymundo Saúl
2016,300100843,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,García Hernández Jaqueline
2016,300100844,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,García Sifuentes Celia Olivia
2016,300100845,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Gardea Béjar Alfonso Antero
2016,300100846,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Gollas Galván Teresa
2016,300100847,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Gómez Gil Rodríguez Sala Bruno
2016,300100848,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,González León Alberto
2016,300100849,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,González Ríos Humberto
2016,300100850,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Goycoolea Valencia Francisco
2016,300100851,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Heredia . José Basilio
2016,300100852,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Hernández González Crisantema
2016,300100853,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Hernández Moreno María del Carmen
2016,300100854,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Hernández Oñate Miguel Ángel
2016,300100855,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Huerta Ocampo José Ángel
2016,300100856,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Huesca Reynoso Luis
2016,300100857,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Ibarra Castro Leonardo
2016,300100858,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Ibarra Rodríguez Juan Ramón
2016,300100859,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Jara Marini Martín Enrique
2016,300100860,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Laborín Álvarez Jesús Francisco
2016,300100861,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,León Balderrama Jorge Ines
2016,300100862,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Llera Herrera Raúl Antonio
2016,300100863,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,López Martínez Leticia Xochitl
2016,300100864,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Luque Agraz Diana María Perfecta
2016,300100865,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Madera Santana Tomás Jesús
2016,300100866,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Marquez Escalante Jorge Alberto
2016,300100867,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Martínez Cordero Francisco Javier
2016,300100868,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Martínez Porchas Marcel
2016,300100869,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Mata Haro Verónica
2016,300100870,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Mazorra Manzano Miguel Angel
2016,300100871,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Melendez Torres Juana María
2016,300100872,Consultor RCEA,Consultores certificados,CONACyT,Sin dato,Méndez Estrada Rosa Olivia
